id,status,last_price_traded,total_matched,handicap,market_id,record_date
50291,ACTIVE,,0.0,0.0,1.226143658,2024-03-14 00:00
29161,ACTIVE,,0.0,0.0,1.226143659,2024-03-14 00:00
29159,ACTIVE,,0.0,0.0,1.226143659,2024-03-14 00:00
7100972,ACTIVE,,0.0,0.0,1.226143660,2024-03-14 00:00
29166,ACTIVE,,0.0,0.0,1.226143660,2024-03-14 00:00
29162,ACTIVE,,0.0,0.0,1.226143661,2024-03-14 00:00
7100960,ACTIVE,,0.0,0.0,1.226143661,2024-03-14 00:00
29164,ACTIVE,,0.0,0.0,1.226143662,2024-03-14 00:00
29160,ACTIVE,,0.0,0.0,1.226143662,2024-03-14 00:00
29157,ACTIVE,,0.0,0.0,1.226143650,2024-03-14 06:00
29176,ACTIVE,,0.0,0.0,1.226143650,2024-03-14 06:00
29158,ACTIVE,,0.0,0.0,1.226143651,2024-03-14 06:00
29175,ACTIVE,1.51,0.0,0.0,1.226143651,2024-03-14 06:00
29167,ACTIVE,,0.0,0.0,1.226143652,2024-03-14 06:00
29163,ACTIVE,,0.0,0.0,1.226143652,2024-03-14 06:00
29168,ACTIVE,,0.0,0.0,1.226143653,2024-03-14 06:00
41541473,ACTIVE,,0.0,0.0,1.226143653,2024-03-14 06:00
29170,ACTIVE,,0.0,0.0,1.226143654,2024-03-14 06:00
1033687,ACTIVE,,0.0,0.0,1.226143654,2024-03-14 06:00
29179,ACTIVE,,0.0,0.0,1.226143655,2024-03-14 06:00
29165,ACTIVE,,0.0,0.0,1.226143655,2024-03-14 06:00
1093236,ACTIVE,,0.0,0.0,1.226143656,2024-03-14 06:00
5408012,ACTIVE,,0.0,0.0,1.226143656,2024-03-14 06:00
29172,ACTIVE,,0.0,0.0,1.226143657,2024-03-14 06:00
7100968,ACTIVE,,0.0,0.0,1.226143657,2024-03-14 06:00
29174,ACTIVE,,0.0,0.0,1.226143658,2024-03-14 06:00
50291,ACTIVE,,0.0,0.0,1.226143658,2024-03-14 06:00
29161,ACTIVE,,0.0,0.0,1.226143659,2024-03-14 06:00
29159,ACTIVE,,0.0,0.0,1.226143659,2024-03-14 06:00
7100972,ACTIVE,,0.0,0.0,1.226143660,2024-03-14 06:00
29166,ACTIVE,,0.0,0.0,1.226143660,2024-03-14 06:00
29162,ACTIVE,,0.0,0.0,1.226143661,2024-03-14 06:00
7100960,ACTIVE,,0.0,0.0,1.226143661,2024-03-14 06:00
29164,ACTIVE,,0.0,0.0,1.226143662,2024-03-14 06:00
29160,ACTIVE,,0.0,0.0,1.226143662,2024-03-14 06:00
29157,ACTIVE,,0.0,0.0,1.226143650,2024-03-14 12:00
29176,ACTIVE,,0.0,0.0,1.226143650,2024-03-14 12:00
29158,ACTIVE,2.2,0.0,0.0,1.226143651,2024-03-14 12:00
29175,ACTIVE,1.51,0.0,0.0,1.226143651,2024-03-14 12:00
29167,ACTIVE,,0.0,0.0,1.226143652,2024-03-14 12:00
29163,ACTIVE,,0.0,0.0,1.226143652,2024-03-14 12:00
29168,ACTIVE,,0.0,0.0,1.226143653,2024-03-14 12:00
41541473,ACTIVE,,0.0,0.0,1.226143653,2024-03-14 12:00
29170,ACTIVE,1.79,0.0,0.0,1.226143654,2024-03-14 12:00
1033687,ACTIVE,,0.0,0.0,1.226143654,2024-03-14 12:00
29179,ACTIVE,,0.0,0.0,1.226143655,2024-03-14 12:00
29165,ACTIVE,,0.0,0.0,1.226143655,2024-03-14 12:00
1093236,ACTIVE,,0.0,0.0,1.226143656,2024-03-14 12:00
5408012,ACTIVE,,0.0,0.0,1.226143656,2024-03-14 12:00
29172,ACTIVE,,0.0,0.0,1.226143657,2024-03-14 12:00
7100968,ACTIVE,,0.0,0.0,1.226143657,2024-03-14 12:00
29174,ACTIVE,,0.0,0.0,1.226143658,2024-03-14 12:00
50291,ACTIVE,,0.0,0.0,1.226143658,2024-03-14 12:00
29161,ACTIVE,,0.0,0.0,1.226143659,2024-03-14 12:00
29159,ACTIVE,,0.0,0.0,1.226143659,2024-03-14 12:00
7100972,ACTIVE,2.3,0.0,0.0,1.226143660,2024-03-14 12:00
29166,ACTIVE,,0.0,0.0,1.226143660,2024-03-14 12:00
29162,ACTIVE,,0.0,0.0,1.226143661,2024-03-14 12:00
7100960,ACTIVE,1.54,0.0,0.0,1.226143661,2024-03-14 12:00
29164,ACTIVE,,0.0,0.0,1.226143662,2024-03-14 12:00
29160,ACTIVE,,0.0,0.0,1.226143662,2024-03-14 12:00
29157,ACTIVE,,0.0,0.0,1.226143650,2024-03-14 18:00
29176,ACTIVE,,0.0,0.0,1.226143650,2024-03-14 18:00
29167,ACTIVE,,0.0,0.0,1.226143652,2024-03-14 18:00
29163,ACTIVE,,0.0,0.0,1.226143652,2024-03-14 18:00
29168,ACTIVE,,0.0,0.0,1.226143653,2024-03-14 18:00
41541473,ACTIVE,,0.0,0.0,1.226143653,2024-03-14 18:00
29170,ACTIVE,1.72,0.0,0.0,1.226143654,2024-03-14 18:00
1033687,ACTIVE,,0.0,0.0,1.226143654,2024-03-14 18:00
29179,ACTIVE,,0.0,0.0,1.226143655,2024-03-14 18:00
29165,ACTIVE,,0.0,0.0,1.226143655,2024-03-14 18:00
1093236,ACTIVE,2.18,0.0,0.0,1.226143656,2024-03-14 18:00
5408012,ACTIVE,,0.0,0.0,1.226143656,2024-03-14 18:00
29172,ACTIVE,2.3,0.0,0.0,1.226143657,2024-03-14 18:00
7100968,ACTIVE,,0.0,0.0,1.226143657,2024-03-14 18:00
7100972,ACTIVE,2.3,0.0,0.0,1.226143660,2024-03-14 18:00
29166,ACTIVE,,0.0,0.0,1.226143660,2024-03-14 18:00
29171,ACTIVE,,0.0,0.0,1.226172538,2024-03-14 18:00
29177,ACTIVE,,0.0,0.0,1.226172538,2024-03-14 18:00
29168,ACTIVE,,0.0,0.0,1.226404373,2024-03-20 12:00
29165,ACTIVE,,0.0,0.0,1.226404373,2024-03-20 12:00
29175,ACTIVE,,0.0,0.0,1.226404374,2024-03-20 12:00
29157,ACTIVE,1.79,0.0,0.0,1.226404374,2024-03-20 12:00
29174,ACTIVE,2.14,0.0,0.0,1.226404375,2024-03-20 12:00
6266193,ACTIVE,1.88,0.0,0.0,1.226404375,2024-03-20 12:00
50291,ACTIVE,,0.0,0.0,1.226404376,2024-03-20 12:00
1033687,ACTIVE,,0.0,0.0,1.226404376,2024-03-20 12:00
29166,ACTIVE,2.08,0.0,0.0,1.226404377,2024-03-20 12:00
7100972,ACTIVE,,0.0,0.0,1.226404377,2024-03-20 12:00
29159,ACTIVE,,0.0,0.0,1.226404378,2024-03-20 12:00
29160,ACTIVE,,0.0,0.0,1.226404378,2024-03-20 12:00
29164,ACTIVE,,0.0,0.0,1.226404379,2024-03-20 12:00
7100960,ACTIVE,,0.0,0.0,1.226404379,2024-03-20 12:00
29176,ACTIVE,,0.0,0.0,1.226404380,2024-03-20 12:00
29161,ACTIVE,1.59,0.0,0.0,1.226404380,2024-03-20 12:00
29177,ACTIVE,,0.0,0.0,1.226417314,2024-03-20 12:00
29171,ACTIVE,,0.0,0.0,1.226417314,2024-03-20 12:00
29168,ACTIVE,,0.0,0.0,1.226404373,2024-03-20 15:00
29165,ACTIVE,,0.0,0.0,1.226404373,2024-03-20 15:00
29175,ACTIVE,,0.0,0.0,1.226404374,2024-03-20 15:00
29157,ACTIVE,1.79,0.0,0.0,1.226404374,2024-03-20 15:00
29174,ACTIVE,2.1,0.0,0.0,1.226404375,2024-03-20 15:00
6266193,ACTIVE,1.87,0.0,0.0,1.226404375,2024-03-20 15:00
50291,ACTIVE,,0.0,0.0,1.226404376,2024-03-20 15:00
1033687,ACTIVE,,0.0,0.0,1.226404376,2024-03-20 15:00
29166,ACTIVE,1.89,0.0,0.0,1.226404377,2024-03-20 15:00
7100972,ACTIVE,,0.0,0.0,1.226404377,2024-03-20 15:00
29159,ACTIVE,2.5,0.0,0.0,1.226404378,2024-03-20 15:00
29160,ACTIVE,,0.0,0.0,1.226404378,2024-03-20 15:00
29164,ACTIVE,2.44,0.0,0.0,1.226404379,2024-03-20 15:00
7100960,ACTIVE,,0.0,0.0,1.226404379,2024-03-20 15:00
29176,ACTIVE,,0.0,0.0,1.226404380,2024-03-20 15:00
29161,ACTIVE,1.59,0.0,0.0,1.226404380,2024-03-20 15:00
29177,ACTIVE,,0.0,0.0,1.226417314,2024-03-20 15:00
29171,ACTIVE,1.63,0.0,0.0,1.226417314,2024-03-20 15:00
29168,ACTIVE,2.48,0.0,0.0,1.226404373,2024-03-20 18:00
29165,ACTIVE,1.68,0.0,0.0,1.226404373,2024-03-20 18:00
29175,ACTIVE,,0.0,0.0,1.226404374,2024-03-20 18:00
29157,ACTIVE,1.79,0.0,0.0,1.226404374,2024-03-20 18:00
50291,ACTIVE,,0.0,0.0,1.226404376,2024-03-20 18:00
1033687,ACTIVE,,0.0,0.0,1.226404376,2024-03-20 18:00
29166,ACTIVE,2.18,0.0,0.0,1.226404377,2024-03-20 18:00
7100972,ACTIVE,,0.0,0.0,1.226404377,2024-03-20 18:00
29176,ACTIVE,,0.0,0.0,1.226404380,2024-03-20 18:00
29161,ACTIVE,1.59,0.0,0.0,1.226404380,2024-03-20 18:00
29177,ACTIVE,,0.0,0.0,1.226417314,2024-03-20 18:00
29171,ACTIVE,1.63,0.0,0.0,1.226417314,2024-03-20 18:00
29175,ACTIVE,2.3,0.0,0.0,1.226404374,2024-03-20 21:00
29157,ACTIVE,1.65,0.0,0.0,1.226404374,2024-03-20 21:00
50291,ACTIVE,2.16,0.0,0.0,1.226404376,2024-03-20 21:00
1033687,ACTIVE,,0.0,0.0,1.226404376,2024-03-20 21:00
29176,ACTIVE,,0.0,0.0,1.226404380,2024-03-20 21:00
29161,ACTIVE,1.59,0.0,0.0,1.226404380,2024-03-20 21:00
29177,ACTIVE,2.74,0.0,0.0,1.226417314,2024-03-20 21:00
29171,ACTIVE,1.57,0.0,0.0,1.226417314,2024-03-20 21:00
29174,ACTIVE,,0.0,0.0,1.226453166,2024-03-20 21:00
29159,ACTIVE,,0.0,0.0,1.226453166,2024-03-20 21:00
29162,ACTIVE,,0.0,0.0,1.226453167,2024-03-20 21:00
29175,ACTIVE,,0.0,0.0,1.226453167,2024-03-20 21:00
29164,ACTIVE,,0.0,0.0,1.226453168,2024-03-20 21:00
29176,ACTIVE,,0.0,0.0,1.226453168,2024-03-20 21:00
29161,ACTIVE,,0.0,0.0,1.226453169,2024-03-20 21:00
7100960,ACTIVE,,0.0,0.0,1.226453169,2024-03-20 21:00
29178,ACTIVE,,0.0,0.0,1.226453170,2024-03-20 21:00
29172,ACTIVE,,0.0,0.0,1.226453170,2024-03-20 21:00
29166,ACTIVE,,0.0,0.0,1.226453171,2024-03-20 21:00
29168,ACTIVE,,0.0,0.0,1.226453171,2024-03-20 21:00
29160,ACTIVE,,0.0,0.0,1.226453172,2024-03-20 21:00
1033687,ACTIVE,,0.0,0.0,1.226453172,2024-03-20 21:00
29167,ACTIVE,,0.0,0.0,1.226453173,2024-03-20 21:00
7100968,ACTIVE,,0.0,0.0,1.226453173,2024-03-20 21:00
29170,ACTIVE,,0.0,0.0,1.226453174,2024-03-20 21:00
50291,ACTIVE,,0.0,0.0,1.226453174,2024-03-20 21:00
29157,ACTIVE,,0.0,0.0,1.226453175,2024-03-20 21:00
29158,ACTIVE,,0.0,0.0,1.226453175,2024-03-20 21:00
29177,ACTIVE,2.74,0.0,0.0,1.226417314,2024-03-21 00:00
29171,ACTIVE,1.57,0.0,0.0,1.226417314,2024-03-21 00:00
29174,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 00:00
29159,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 00:00
29162,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 00:00
29175,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 00:00
29164,ACTIVE,,0.0,0.0,1.226453168,2024-03-21 00:00
29176,ACTIVE,,0.0,0.0,1.226453168,2024-03-21 00:00
29161,ACTIVE,,0.0,0.0,1.226453169,2024-03-21 00:00
7100960,ACTIVE,,0.0,0.0,1.226453169,2024-03-21 00:00
29178,ACTIVE,,0.0,0.0,1.226453170,2024-03-21 00:00
29172,ACTIVE,,0.0,0.0,1.226453170,2024-03-21 00:00
29166,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 00:00
29168,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 00:00
29160,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 00:00
1033687,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 00:00
29167,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 00:00
7100968,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 00:00
29170,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 00:00
50291,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 00:00
29157,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 00:00
29158,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 00:00
29177,ACTIVE,2.74,0.0,0.0,1.226417314,2024-03-21 03:00
29171,ACTIVE,1.57,0.0,0.0,1.226417314,2024-03-21 03:00
29174,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 03:00
29159,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 03:00
29162,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 03:00
29175,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 03:00
29164,ACTIVE,,0.0,0.0,1.226453168,2024-03-21 03:00
29176,ACTIVE,,0.0,0.0,1.226453168,2024-03-21 03:00
29161,ACTIVE,,0.0,0.0,1.226453169,2024-03-21 03:00
7100960,ACTIVE,,0.0,0.0,1.226453169,2024-03-21 03:00
29178,ACTIVE,,0.0,0.0,1.226453170,2024-03-21 03:00
29172,ACTIVE,,0.0,0.0,1.226453170,2024-03-21 03:00
29166,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 03:00
29168,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 03:00
29160,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 03:00
1033687,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 03:00
29167,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 03:00
7100968,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 03:00
29170,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 03:00
50291,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 03:00
29157,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 03:00
29158,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 03:00
29177,ACTIVE,2.8,0.0,0.0,1.226417314,2024-03-21 06:00
29171,ACTIVE,1.56,0.0,0.0,1.226417314,2024-03-21 06:00
29174,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 06:00
29159,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 06:00
29162,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 06:00
29175,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 06:00
29164,ACTIVE,,0.0,0.0,1.226453168,2024-03-21 06:00
29176,ACTIVE,,0.0,0.0,1.226453168,2024-03-21 06:00
29161,ACTIVE,2.82,0.0,0.0,1.226453169,2024-03-21 06:00
7100960,ACTIVE,1.55,0.0,0.0,1.226453169,2024-03-21 06:00
29178,ACTIVE,,0.0,0.0,1.226453170,2024-03-21 06:00
29172,ACTIVE,,0.0,0.0,1.226453170,2024-03-21 06:00
29166,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 06:00
29168,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 06:00
29160,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 06:00
1033687,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 06:00
29167,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 06:00
7100968,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 06:00
29170,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 06:00
50291,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 06:00
29157,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 06:00
29158,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 06:00
29177,ACTIVE,2.82,0.0,0.0,1.226417314,2024-03-21 09:00
29171,ACTIVE,1.56,0.0,0.0,1.226417314,2024-03-21 09:00
29174,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 09:00
29159,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 09:00
29162,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 09:00
29175,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 09:00
29164,ACTIVE,,0.0,0.0,1.226453168,2024-03-21 09:00
29176,ACTIVE,,0.0,0.0,1.226453168,2024-03-21 09:00
29161,ACTIVE,2.82,0.0,0.0,1.226453169,2024-03-21 09:00
7100960,ACTIVE,1.55,0.0,0.0,1.226453169,2024-03-21 09:00
29178,ACTIVE,,0.0,0.0,1.226453170,2024-03-21 09:00
29172,ACTIVE,,0.0,0.0,1.226453170,2024-03-21 09:00
29166,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 09:00
29168,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 09:00
29160,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 09:00
1033687,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 09:00
29167,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 09:00
7100968,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 09:00
29170,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 09:00
50291,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 09:00
29157,ACTIVE,2.02,0.0,0.0,1.226453175,2024-03-21 09:00
29158,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 09:00
29174,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 12:00
29159,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 12:00
29162,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 12:00
29175,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 12:00
29164,ACTIVE,1.94,0.0,0.0,1.226453168,2024-03-21 12:00
29176,ACTIVE,,0.0,0.0,1.226453168,2024-03-21 12:00
29161,ACTIVE,2.82,0.0,0.0,1.226453169,2024-03-21 12:00
7100960,ACTIVE,1.55,0.0,0.0,1.226453169,2024-03-21 12:00
29178,ACTIVE,2.04,0.0,0.0,1.226453170,2024-03-21 12:00
29172,ACTIVE,,0.0,0.0,1.226453170,2024-03-21 12:00
29166,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 12:00
29168,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 12:00
29160,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 12:00
1033687,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 12:00
29167,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 12:00
7100968,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 12:00
29170,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 12:00
50291,ACTIVE,,0.0,0.0,1.226453174,2024-03-21 12:00
29157,ACTIVE,2.04,0.0,0.0,1.226453175,2024-03-21 12:00
29158,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 12:00
29174,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 15:00
29159,ACTIVE,,0.0,0.0,1.226453166,2024-03-21 15:00
29162,ACTIVE,2.16,0.0,0.0,1.226453167,2024-03-21 15:00
29175,ACTIVE,,0.0,0.0,1.226453167,2024-03-21 15:00
29164,ACTIVE,2.0,0.0,0.0,1.226453168,2024-03-21 15:00
29176,ACTIVE,1.99,0.0,0.0,1.226453168,2024-03-21 15:00
29161,ACTIVE,3.05,0.0,0.0,1.226453169,2024-03-21 15:00
7100960,ACTIVE,1.55,0.0,0.0,1.226453169,2024-03-21 15:00
29178,ACTIVE,2.04,0.0,0.0,1.226453170,2024-03-21 15:00
29172,ACTIVE,1.72,0.0,0.0,1.226453170,2024-03-21 15:00
29166,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 15:00
29168,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 15:00
29160,ACTIVE,,0.0,0.0,1.226453172,2024-03-21 15:00
1033687,ACTIVE,1.92,0.0,0.0,1.226453172,2024-03-21 15:00
29167,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 15:00
7100968,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 15:00
29170,ACTIVE,1.99,0.0,0.0,1.226453174,2024-03-21 15:00
50291,ACTIVE,1.85,0.0,0.0,1.226453174,2024-03-21 15:00
29157,ACTIVE,2.08,0.0,0.0,1.226453175,2024-03-21 15:00
29158,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 15:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-21 15:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-21 15:00
29164,ACTIVE,2.0,0.0,0.0,1.226453168,2024-03-21 18:00
29176,ACTIVE,1.99,0.0,0.0,1.226453168,2024-03-21 18:00
29178,ACTIVE,2.04,0.0,0.0,1.226453170,2024-03-21 18:00
29172,ACTIVE,1.72,0.0,0.0,1.226453170,2024-03-21 18:00
29166,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 18:00
29168,ACTIVE,,0.0,0.0,1.226453171,2024-03-21 18:00
29167,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 18:00
7100968,ACTIVE,,0.0,0.0,1.226453173,2024-03-21 18:00
29157,ACTIVE,2.08,0.0,0.0,1.226453175,2024-03-21 18:00
29158,ACTIVE,,0.0,0.0,1.226453175,2024-03-21 18:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-21 18:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-21 18:00
29164,ACTIVE,2.0,0.0,0.0,1.226453168,2024-03-21 21:00
29176,ACTIVE,1.99,0.0,0.0,1.226453168,2024-03-21 21:00
29178,ACTIVE,2.04,0.0,0.0,1.226453170,2024-03-21 21:00
29172,ACTIVE,1.72,0.0,0.0,1.226453170,2024-03-21 21:00
29167,ACTIVE,2.1,0.0,0.0,1.226453173,2024-03-21 21:00
7100968,ACTIVE,1.77,0.0,0.0,1.226453173,2024-03-21 21:00
29157,ACTIVE,2.08,0.0,0.0,1.226453175,2024-03-21 21:00
29158,ACTIVE,1.67,0.0,0.0,1.226453175,2024-03-21 21:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-21 21:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-21 21:00
29178,ACTIVE,2.04,0.0,0.0,1.226453170,2024-03-22 00:00
29172,ACTIVE,1.72,0.0,0.0,1.226453170,2024-03-22 00:00
29167,ACTIVE,2.1,0.0,0.0,1.226453173,2024-03-22 00:00
7100968,ACTIVE,1.77,0.0,0.0,1.226453173,2024-03-22 00:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 00:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 00:00
29158,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 00:00
29164,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 00:00
1033687,ACTIVE,,0.0,0.0,1.226501586,2024-03-22 00:00
29170,ACTIVE,,0.0,0.0,1.226501586,2024-03-22 00:00
29174,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 00:00
29161,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 00:00
29176,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 00:00
29157,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 00:00
50291,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 00:00
6266193,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 00:00
29159,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 00:00
29175,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 00:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 00:00
29174,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 00:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 00:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 00:00
29159,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 00:00
5408012,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 00:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 00:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 00:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 00:00
29179,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 00:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 00:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 00:00
41541473,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 00:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 00:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 00:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 00:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 00:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 00:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 00:00
29163,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 00:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 00:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 00:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 00:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 00:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 03:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 03:00
29158,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 03:00
29164,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 03:00
1033687,ACTIVE,,0.0,0.0,1.226501586,2024-03-22 03:00
29170,ACTIVE,,0.0,0.0,1.226501586,2024-03-22 03:00
29174,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 03:00
29161,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 03:00
29176,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 03:00
29157,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 03:00
50291,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 03:00
6266193,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 03:00
29159,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 03:00
29175,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 03:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 03:00
29174,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 03:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 03:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 03:00
29159,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 03:00
5408012,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 03:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 03:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 03:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 03:00
29179,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 03:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 03:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 03:00
41541473,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 03:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 03:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 03:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 03:00
